key,category,path,status,detail
placeholders::feature_activation_apparel::fr,placeholder,alrajhi_client/i18n/translator.py,OK,feature_activation_apparel/fr placeholders match Arabic source
translate_api::feature_activation_apparel::ar,api,alrajhi_client/i18n/translator.py,OK,translate('feature_activation_apparel') returns translated text in ar
translate_api::feature_activation_apparel::de,api,alrajhi_client/i18n/translator.py,OK,translate('feature_activation_apparel') returns translated text in de
translate_api::feature_activation_apparel::en,api,alrajhi_client/i18n/translator.py,OK,translate('feature_activation_apparel') returns translated text in en
translate_api::feature_activation_apparel::fr,api,alrajhi_client/i18n/translator.py,OK,translate('feature_activation_apparel') returns translated text in fr
critical::barcode.restaurant_menu_labels::ar,translation,alrajhi_client/i18n/translator.py,OK,barcode.restaurant_menu_labels/ar has a non-key translation
placeholders::barcode.restaurant_menu_labels::ar,placeholder,alrajhi_client/i18n/translator.py,OK,barcode.restaurant_menu_labels/ar placeholders match Arabic source
critical::barcode.restaurant_menu_labels::de,translation,alrajhi_client/i18n/translator.py,OK,barcode.restaurant_menu_labels/de has a non-key translation
placeholders::barcode.restaurant_menu_labels::de,placeholder,alrajhi_client/i18n/translator.py,OK,barcode.restaurant_menu_labels/de placeholders match Arabic source
critical::barcode.restaurant_menu_labels::en,translation,alrajhi_client/i18n/translator.py,OK,barcode.restaurant_menu_labels/en has a non-key translation
placeholders::barcode.restaurant_menu_labels::en,placeholder,alrajhi_client/i18n/translator.py,OK,barcode.restaurant_menu_labels/en placeholders match Arabic source
critical::barcode.restaurant_menu_labels::fr,translation,alrajhi_client/i18n/translator.py,OK,barcode.restaurant_menu_labels/fr has a non-key translation
placeholders::barcode.restaurant_menu_labels::fr,placeholder,alrajhi_client/i18n/translator.py,OK,barcode.restaurant_menu_labels/fr placeholders match Arabic source
translate_api::barcode.restaurant_menu_labels::ar,api,alrajhi_client/i18n/translator.py,OK,translate('barcode.restaurant_menu_labels') returns translated text in ar
translate_api::barcode.restaurant_menu_labels::de,api,alrajhi_client/i18n/translator.py,OK,translate('barcode.restaurant_menu_labels') returns translated text in de
translate_api::barcode.restaurant_menu_labels::en,api,alrajhi_client/i18n/translator.py,OK,translate('barcode.restaurant_menu_labels') returns translated text in en
translate_api::barcode.restaurant_menu_labels::fr,api,alrajhi_client/i18n/translator.py,OK,translate('barcode.restaurant_menu_labels') returns translated text in fr
critical::barcode.restaurant_table_labels::ar,translation,alrajhi_client/i18n/translator.py,OK,barcode.restaurant_table_labels/ar has a non-key translation
placeholders::barcode.restaurant_table_labels::ar,placeholder,alrajhi_client/i18n/translator.py,OK,barcode.restaurant_table_labels/ar placeholders match Arabic source
critical::barcode.restaurant_table_labels::de,translation,alrajhi_client/i18n/translator.py,OK,barcode.restaurant_table_labels/de has a non-key translation
placeholders::barcode.restaurant_table_labels::de,placeholder,alrajhi_client/i18n/translator.py,OK,barcode.restaurant_table_labels/de placeholders match Arabic source
critical::barcode.restaurant_table_labels::en,translation,alrajhi_client/i18n/translator.py,OK,barcode.restaurant_table_labels/en has a non-key translation
placeholders::barcode.restaurant_table_labels::en,placeholder,alrajhi_client/i18n/translator.py,OK,barcode.restaurant_table_labels/en placeholders match Arabic source
critical::barcode.restaurant_table_labels::fr,translation,alrajhi_client/i18n/translator.py,OK,barcode.restaurant_table_labels/fr has a non-key translation
placeholders::barcode.restaurant_table_labels::fr,placeholder,alrajhi_client/i18n/translator.py,OK,barcode.restaurant_table_labels/fr placeholders match Arabic source
translate_api::barcode.restaurant_table_labels::ar,api,alrajhi_client/i18n/translator.py,OK,translate('barcode.restaurant_table_labels') returns translated text in ar
translate_api::barcode.restaurant_table_labels::de,api,alrajhi_client/i18n/translator.py,OK,translate('barcode.restaurant_table_labels') returns translated text in de
translate_api::barcode.restaurant_table_labels::en,api,alrajhi_client/i18n/translator.py,OK,translate('barcode.restaurant_table_labels') returns translated text in en
translate_api::barcode.restaurant_table_labels::fr,api,alrajhi_client/i18n/translator.py,OK,translate('barcode.restaurant_table_labels') returns translated text in fr
critical::barcode.cafe_product_labels::ar,translation,alrajhi_client/i18n/translator.py,OK,barcode.cafe_product_labels/ar has a non-key translation
placeholders::barcode.cafe_product_labels::ar,placeholder,alrajhi_client/i18n/translator.py,OK,barcode.cafe_product_labels/ar placeholders match Arabic source
critical::barcode.cafe_product_labels::de,translation,alrajhi_client/i18n/translator.py,OK,barcode.cafe_product_labels/de has a non-key translation
placeholders::barcode.cafe_product_labels::de,placeholder,alrajhi_client/i18n/translator.py,OK,barcode.cafe_product_labels/de placeholders match Arabic source
critical::barcode.cafe_product_labels::en,translation,alrajhi_client/i18n/translator.py,OK,barcode.cafe_product_labels/en has a non-key translation
placeholders::barcode.cafe_product_labels::en,placeholder,alrajhi_client/i18n/translator.py,OK,barcode.cafe_product_labels/en placeholders match Arabic source
critical::barcode.cafe_product_labels::fr,translation,alrajhi_client/i18n/translator.py,OK,barcode.cafe_product_labels/fr has a non-key translation
placeholders::barcode.cafe_product_labels::fr,placeholder,alrajhi_client/i18n/translator.py,OK,barcode.cafe_product_labels/fr placeholders match Arabic source
translate_api::barcode.cafe_product_labels::ar,api,alrajhi_client/i18n/translator.py,OK,translate('barcode.cafe_product_labels') returns translated text in ar
translate_api::barcode.cafe_product_labels::de,api,alrajhi_client/i18n/translator.py,OK,translate('barcode.cafe_product_labels') returns translated text in de
translate_api::barcode.cafe_product_labels::en,api,alrajhi_client/i18n/translator.py,OK,translate('barcode.cafe_product_labels') returns translated text in en
translate_api::barcode.cafe_product_labels::fr,api,alrajhi_client/i18n/translator.py,OK,translate('barcode.cafe_product_labels') returns translated text in fr
critical::barcode.cafe_modifier_labels::ar,translation,alrajhi_client/i18n/translator.py,OK,barcode.cafe_modifier_labels/ar has a non-key translation
placeholders::barcode.cafe_modifier_labels::ar,placeholder,alrajhi_client/i18n/translator.py,OK,barcode.cafe_modifier_labels/ar placeholders match Arabic source
critical::barcode.cafe_modifier_labels::de,translation,alrajhi_client/i18n/translator.py,OK,barcode.cafe_modifier_labels/de has a non-key translation
placeholders::barcode.cafe_modifier_labels::de,placeholder,alrajhi_client/i18n/translator.py,OK,barcode.cafe_modifier_labels/de placeholders match Arabic source
critical::barcode.cafe_modifier_labels::en,translation,alrajhi_client/i18n/translator.py,OK,barcode.cafe_modifier_labels/en has a non-key translation
placeholders::barcode.cafe_modifier_labels::en,placeholder,alrajhi_client/i18n/translator.py,OK,barcode.cafe_modifier_labels/en placeholders match Arabic source
critical::barcode.cafe_modifier_labels::fr,translation,alrajhi_client/i18n/translator.py,OK,barcode.cafe_modifier_labels/fr has a non-key translation
placeholders::barcode.cafe_modifier_labels::fr,placeholder,alrajhi_client/i18n/translator.py,OK,barcode.cafe_modifier_labels/fr placeholders match Arabic source
translate_api::barcode.cafe_modifier_labels::ar,api,alrajhi_client/i18n/translator.py,OK,translate('barcode.cafe_modifier_labels') returns translated text in ar
translate_api::barcode.cafe_modifier_labels::de,api,alrajhi_client/i18n/translator.py,OK,translate('barcode.cafe_modifier_labels') returns translated text in de
translate_api::barcode.cafe_modifier_labels::en,api,alrajhi_client/i18n/translator.py,OK,translate('barcode.cafe_modifier_labels') returns translated text in en
translate_api::barcode.cafe_modifier_labels::fr,api,alrajhi_client/i18n/translator.py,OK,translate('barcode.cafe_modifier_labels') returns translated text in fr
critical::language_label::ar,translation,alrajhi_client/i18n/translator.py,OK,language_label/ar has a non-key translation
placeholders::language_label::ar,placeholder,alrajhi_client/i18n/translator.py,OK,language_label/ar placeholders match Arabic source
critical::language_label::de,translation,alrajhi_client/i18n/translator.py,OK,language_label/de has a non-key translation
placeholders::language_label::de,placeholder,alrajhi_client/i18n/translator.py,OK,language_label/de placeholders match Arabic source
critical::language_label::en,translation,alrajhi_client/i18n/translator.py,OK,language_label/en has a non-key translation
placeholders::language_label::en,placeholder,alrajhi_client/i18n/translator.py,OK,language_label/en placeholders match Arabic source
critical::language_label::fr,translation,alrajhi_client/i18n/translator.py,OK,language_label/fr has a non-key translation
placeholders::language_label::fr,placeholder,alrajhi_client/i18n/translator.py,OK,language_label/fr placeholders match Arabic source
translate_api::language_label::ar,api,alrajhi_client/i18n/translator.py,OK,translate('language_label') returns translated text in ar
translate_api::language_label::de,api,alrajhi_client/i18n/translator.py,OK,translate('language_label') returns translated text in de
translate_api::language_label::en,api,alrajhi_client/i18n/translator.py,OK,translate('language_label') returns translated text in en
translate_api::language_label::fr,api,alrajhi_client/i18n/translator.py,OK,translate('language_label') returns translated text in fr
critical::language_ar::ar,translation,alrajhi_client/i18n/translator.py,OK,language_ar/ar has a non-key translation
placeholders::language_ar::ar,placeholder,alrajhi_client/i18n/translator.py,OK,language_ar/ar placeholders match Arabic source
critical::language_ar::de,translation,alrajhi_client/i18n/translator.py,OK,language_ar/de has a non-key translation
placeholders::language_ar::de,placeholder,alrajhi_client/i18n/translator.py,OK,language_ar/de placeholders match Arabic source
critical::language_ar::en,translation,alrajhi_client/i18n/translator.py,OK,language_ar/en has a non-key translation
placeholders::language_ar::en,placeholder,alrajhi_client/i18n/translator.py,OK,language_ar/en placeholders match Arabic source
critical::language_ar::fr,translation,alrajhi_client/i18n/translator.py,OK,language_ar/fr has a non-key translation
placeholders::language_ar::fr,placeholder,alrajhi_client/i18n/translator.py,OK,language_ar/fr placeholders match Arabic source
translate_api::language_ar::ar,api,alrajhi_client/i18n/translator.py,OK,translate('language_ar') returns translated text in ar
translate_api::language_ar::de,api,alrajhi_client/i18n/translator.py,OK,translate('language_ar') returns translated text in de
translate_api::language_ar::en,api,alrajhi_client/i18n/translator.py,OK,translate('language_ar') returns translated text in en
translate_api::language_ar::fr,api,alrajhi_client/i18n/translator.py,OK,translate('language_ar') returns translated text in fr
critical::language_de::ar,translation,alrajhi_client/i18n/translator.py,OK,language_de/ar has a non-key translation
placeholders::language_de::ar,placeholder,alrajhi_client/i18n/translator.py,OK,language_de/ar placeholders match Arabic source
critical::language_de::de,translation,alrajhi_client/i18n/translator.py,OK,language_de/de has a non-key translation
placeholders::language_de::de,placeholder,alrajhi_client/i18n/translator.py,OK,language_de/de placeholders match Arabic source
critical::language_de::en,translation,alrajhi_client/i18n/translator.py,OK,language_de/en has a non-key translation
placeholders::language_de::en,placeholder,alrajhi_client/i18n/translator.py,OK,language_de/en placeholders match Arabic source
critical::language_de::fr,translation,alrajhi_client/i18n/translator.py,OK,language_de/fr has a non-key translation
placeholders::language_de::fr,placeholder,alrajhi_client/i18n/translator.py,OK,language_de/fr placeholders match Arabic source
translate_api::language_de::ar,api,alrajhi_client/i18n/translator.py,OK,translate('language_de') returns translated text in ar
translate_api::language_de::de,api,alrajhi_client/i18n/translator.py,OK,translate('language_de') returns translated text in de
translate_api::language_de::en,api,alrajhi_client/i18n/translator.py,OK,translate('language_de') returns translated text in en
translate_api::language_de::fr,api,alrajhi_client/i18n/translator.py,OK,translate('language_de') returns translated text in fr
critical::language_en::ar,translation,alrajhi_client/i18n/translator.py,OK,language_en/ar has a non-key translation
placeholders::language_en::ar,placeholder,alrajhi_client/i18n/translator.py,OK,language_en/ar placeholders match Arabic source
critical::language_en::de,translation,alrajhi_client/i18n/translator.py,OK,language_en/de has a non-key translation
placeholders::language_en::de,placeholder,alrajhi_client/i18n/translator.py,OK,language_en/de placeholders match Arabic source
critical::language_en::en,translation,alrajhi_client/i18n/translator.py,OK,language_en/en has a non-key translation
placeholders::language_en::en,placeholder,alrajhi_client/i18n/translator.py,OK,language_en/en placeholders match Arabic source
critical::language_en::fr,translation,alrajhi_client/i18n/translator.py,OK,language_en/fr has a non-key translation
placeholders::language_en::fr,placeholder,alrajhi_client/i18n/translator.py,OK,language_en/fr placeholders match Arabic source
translate_api::language_en::ar,api,alrajhi_client/i18n/translator.py,OK,translate('language_en') returns translated text in ar
translate_api::language_en::de,api,alrajhi_client/i18n/translator.py,OK,translate('language_en') returns translated text in de
translate_api::language_en::en,api,alrajhi_client/i18n/translator.py,OK,translate('language_en') returns translated text in en
translate_api::language_en::fr,api,alrajhi_client/i18n/translator.py,OK,translate('language_en') returns translated text in fr
critical::language_fr::ar,translation,alrajhi_client/i18n/translator.py,OK,language_fr/ar has a non-key translation
placeholders::language_fr::ar,placeholder,alrajhi_client/i18n/translator.py,OK,language_fr/ar placeholders match Arabic source
critical::language_fr::de,translation,alrajhi_client/i18n/translator.py,OK,language_fr/de has a non-key translation
placeholders::language_fr::de,placeholder,alrajhi_client/i18n/translator.py,OK,language_fr/de placeholders match Arabic source
critical::language_fr::en,translation,alrajhi_client/i18n/translator.py,OK,language_fr/en has a non-key translation
placeholders::language_fr::en,placeholder,alrajhi_client/i18n/translator.py,OK,language_fr/en placeholders match Arabic source
critical::language_fr::fr,translation,alrajhi_client/i18n/translator.py,OK,language_fr/fr has a non-key translation
placeholders::language_fr::fr,placeholder,alrajhi_client/i18n/translator.py,OK,language_fr/fr placeholders match Arabic source
translate_api::language_fr::ar,api,alrajhi_client/i18n/translator.py,OK,translate('language_fr') returns translated text in ar
translate_api::language_fr::de,api,alrajhi_client/i18n/translator.py,OK,translate('language_fr') returns translated text in de
translate_api::language_fr::en,api,alrajhi_client/i18n/translator.py,OK,translate('language_fr') returns translated text in en
translate_api::language_fr::fr,api,alrajhi_client/i18n/translator.py,OK,translate('language_fr') returns translated text in fr
critical::ui_language::ar,translation,alrajhi_client/i18n/translator.py,OK,ui_language/ar has a non-key translation
placeholders::ui_language::ar,placeholder,alrajhi_client/i18n/translator.py,OK,ui_language/ar placeholders match Arabic source
critical::ui_language::de,translation,alrajhi_client/i18n/translator.py,OK,ui_language/de has a non-key translation
placeholders::ui_language::de,placeholder,alrajhi_client/i18n/translator.py,OK,ui_language/de placeholders match Arabic source
critical::ui_language::en,translation,alrajhi_client/i18n/translator.py,OK,ui_language/en has a non-key translation
placeholders::ui_language::en,placeholder,alrajhi_client/i18n/translator.py,OK,ui_language/en placeholders match Arabic source
critical::ui_language::fr,translation,alrajhi_client/i18n/translator.py,OK,ui_language/fr has a non-key translation
placeholders::ui_language::fr,placeholder,alrajhi_client/i18n/translator.py,OK,ui_language/fr placeholders match Arabic source
translate_api::ui_language::ar,api,alrajhi_client/i18n/translator.py,OK,translate('ui_language') returns translated text in ar
translate_api::ui_language::de,api,alrajhi_client/i18n/translator.py,OK,translate('ui_language') returns translated text in de
translate_api::ui_language::en,api,alrajhi_client/i18n/translator.py,OK,translate('ui_language') returns translated text in en
translate_api::ui_language::fr,api,alrajhi_client/i18n/translator.py,OK,translate('ui_language') returns translated text in fr
critical::print_language::ar,translation,alrajhi_client/i18n/translator.py,OK,print_language/ar has a non-key translation
placeholders::print_language::ar,placeholder,alrajhi_client/i18n/translator.py,OK,print_language/ar placeholders match Arabic source
critical::print_language::de,translation,alrajhi_client/i18n/translator.py,OK,print_language/de has a non-key translation
placeholders::print_language::de,placeholder,alrajhi_client/i18n/translator.py,OK,print_language/de placeholders match Arabic source
critical::print_language::en,translation,alrajhi_client/i18n/translator.py,OK,print_language/en has a non-key translation
placeholders::print_language::en,placeholder,alrajhi_client/i18n/translator.py,OK,print_language/en placeholders match Arabic source
critical::print_language::fr,translation,alrajhi_client/i18n/translator.py,OK,print_language/fr has a non-key translation
placeholders::print_language::fr,placeholder,alrajhi_client/i18n/translator.py,OK,print_language/fr placeholders match Arabic source
translate_api::print_language::ar,api,alrajhi_client/i18n/translator.py,OK,translate('print_language') returns translated text in ar
translate_api::print_language::de,api,alrajhi_client/i18n/translator.py,OK,translate('print_language') returns translated text in de
translate_api::print_language::en,api,alrajhi_client/i18n/translator.py,OK,translate('print_language') returns translated text in en
translate_api::print_language::fr,api,alrajhi_client/i18n/translator.py,OK,translate('print_language') returns translated text in fr
critical::report_language::ar,translation,alrajhi_client/i18n/translator.py,OK,report_language/ar has a non-key translation
placeholders::report_language::ar,placeholder,alrajhi_client/i18n/translator.py,OK,report_language/ar placeholders match Arabic source
critical::report_language::de,translation,alrajhi_client/i18n/translator.py,OK,report_language/de has a non-key translation
placeholders::report_language::de,placeholder,alrajhi_client/i18n/translator.py,OK,report_language/de placeholders match Arabic source
critical::report_language::en,translation,alrajhi_client/i18n/translator.py,OK,report_language/en has a non-key translation
placeholders::report_language::en,placeholder,alrajhi_client/i18n/translator.py,OK,report_language/en placeholders match Arabic source
critical::report_language::fr,translation,alrajhi_client/i18n/translator.py,OK,report_language/fr has a non-key translation
placeholders::report_language::fr,placeholder,alrajhi_client/i18n/translator.py,OK,report_language/fr placeholders match Arabic source
translate_api::report_language::ar,api,alrajhi_client/i18n/translator.py,OK,translate('report_language') returns translated text in ar
translate_api::report_language::de,api,alrajhi_client/i18n/translator.py,OK,translate('report_language') returns translated text in de
translate_api::report_language::en,api,alrajhi_client/i18n/translator.py,OK,translate('report_language') returns translated text in en
translate_api::report_language::fr,api,alrajhi_client/i18n/translator.py,OK,translate('report_language') returns translated text in fr
critical::settings_print_language_label::ar,translation,alrajhi_client/i18n/translator.py,OK,settings_print_language_label/ar has a non-key translation
placeholders::settings_print_language_label::ar,placeholder,alrajhi_client/i18n/translator.py,OK,settings_print_language_label/ar placeholders match Arabic source
critical::settings_print_language_label::de,translation,alrajhi_client/i18n/translator.py,OK,settings_print_language_label/de has a non-key translation
placeholders::settings_print_language_label::de,placeholder,alrajhi_client/i18n/translator.py,OK,settings_print_language_label/de placeholders match Arabic source
critical::settings_print_language_label::en,translation,alrajhi_client/i18n/translator.py,OK,settings_print_language_label/en has a non-key translation
placeholders::settings_print_language_label::en,placeholder,alrajhi_client/i18n/translator.py,OK,settings_print_language_label/en placeholders match Arabic source
critical::settings_print_language_label::fr,translation,alrajhi_client/i18n/translator.py,OK,settings_print_language_label/fr has a non-key translation
placeholders::settings_print_language_label::fr,placeholder,alrajhi_client/i18n/translator.py,OK,settings_print_language_label/fr placeholders match Arabic source
translate_api::settings_print_language_label::ar,api,alrajhi_client/i18n/translator.py,OK,translate('settings_print_language_label') returns translated text in ar
translate_api::settings_print_language_label::de,api,alrajhi_client/i18n/translator.py,OK,translate('settings_print_language_label') returns translated text in de
translate_api::settings_print_language_label::en,api,alrajhi_client/i18n/translator.py,OK,translate('settings_print_language_label') returns translated text in en
translate_api::settings_print_language_label::fr,api,alrajhi_client/i18n/translator.py,OK,translate('settings_print_language_label') returns translated text in fr
critical::settings_print_templates_title::ar,translation,alrajhi_client/i18n/translator.py,OK,settings_print_templates_title/ar has a non-key translation
placeholders::settings_print_templates_title::ar,placeholder,alrajhi_client/i18n/translator.py,OK,settings_print_templates_title/ar placeholders match Arabic source
critical::settings_print_templates_title::de,translation,alrajhi_client/i18n/translator.py,OK,settings_print_templates_title/de has a non-key translation
placeholders::settings_print_templates_title::de,placeholder,alrajhi_client/i18n/translator.py,OK,settings_print_templates_title/de placeholders match Arabic source
critical::settings_print_templates_title::en,translation,alrajhi_client/i18n/translator.py,OK,settings_print_templates_title/en has a non-key translation
placeholders::settings_print_templates_title::en,placeholder,alrajhi_client/i18n/translator.py,OK,settings_print_templates_title/en placeholders match Arabic source
critical::settings_print_templates_title::fr,translation,alrajhi_client/i18n/translator.py,OK,settings_print_templates_title/fr has a non-key translation
placeholders::settings_print_templates_title::fr,placeholder,alrajhi_client/i18n/translator.py,OK,settings_print_templates_title/fr placeholders match Arabic source
translate_api::settings_print_templates_title::ar,api,alrajhi_client/i18n/translator.py,OK,translate('settings_print_templates_title') returns translated text in ar
translate_api::settings_print_templates_title::de,api,alrajhi_client/i18n/translator.py,OK,translate('settings_print_templates_title') returns translated text in de
translate_api::settings_print_templates_title::en,api,alrajhi_client/i18n/translator.py,OK,translate('settings_print_templates_title') returns translated text in en
translate_api::settings_print_templates_title::fr,api,alrajhi_client/i18n/translator.py,OK,translate('settings_print_templates_title') returns translated text in fr
critical::settings_print_save::ar,translation,alrajhi_client/i18n/translator.py,OK,settings_print_save/ar has a non-key translation
placeholders::settings_print_save::ar,placeholder,alrajhi_client/i18n/translator.py,OK,settings_print_save/ar placeholders match Arabic source
critical::settings_print_save::de,translation,alrajhi_client/i18n/translator.py,OK,settings_print_save/de has a non-key translation
placeholders::settings_print_save::de,placeholder,alrajhi_client/i18n/translator.py,OK,settings_print_save/de placeholders match Arabic source
critical::settings_print_save::en,translation,alrajhi_client/i18n/translator.py,OK,settings_print_save/en has a non-key translation
placeholders::settings_print_save::en,placeholder,alrajhi_client/i18n/translator.py,OK,settings_print_save/en placeholders match Arabic source
critical::settings_print_save::fr,translation,alrajhi_client/i18n/translator.py,OK,settings_print_save/fr has a non-key translation
placeholders::settings_print_save::fr,placeholder,alrajhi_client/i18n/translator.py,OK,settings_print_save/fr placeholders match Arabic source
translate_api::settings_print_save::ar,api,alrajhi_client/i18n/translator.py,OK,translate('settings_print_save') returns translated text in ar
translate_api::settings_print_save::de,api,alrajhi_client/i18n/translator.py,OK,translate('settings_print_save') returns translated text in de
translate_api::settings_print_save::en,api,alrajhi_client/i18n/translator.py,OK,translate('settings_print_save') returns translated text in en
translate_api::settings_print_save::fr,api,alrajhi_client/i18n/translator.py,OK,translate('settings_print_save') returns translated text in fr
critical::settings_print_saved::ar,translation,alrajhi_client/i18n/translator.py,OK,settings_print_saved/ar has a non-key translation
placeholders::settings_print_saved::ar,placeholder,alrajhi_client/i18n/translator.py,OK,settings_print_saved/ar placeholders match Arabic source
critical::settings_print_saved::de,translation,alrajhi_client/i18n/translator.py,OK,settings_print_saved/de has a non-key translation
placeholders::settings_print_saved::de,placeholder,alrajhi_client/i18n/translator.py,OK,settings_print_saved/de placeholders match Arabic source
critical::settings_print_saved::en,translation,alrajhi_client/i18n/translator.py,OK,settings_print_saved/en has a non-key translation
placeholders::settings_print_saved::en,placeholder,alrajhi_client/i18n/translator.py,OK,settings_print_saved/en placeholders match Arabic source
critical::settings_print_saved::fr,translation,alrajhi_client/i18n/translator.py,OK,settings_print_saved/fr has a non-key translation
placeholders::settings_print_saved::fr,placeholder,alrajhi_client/i18n/translator.py,OK,settings_print_saved/fr placeholders match Arabic source
translate_api::settings_print_saved::ar,api,alrajhi_client/i18n/translator.py,OK,translate('settings_print_saved') returns translated text in ar
translate_api::settings_print_saved::de,api,alrajhi_client/i18n/translator.py,OK,translate('settings_print_saved') returns translated text in de
translate_api::settings_print_saved::en,api,alrajhi_client/i18n/translator.py,OK,translate('settings_print_saved') returns translated text in en
translate_api::settings_print_saved::fr,api,alrajhi_client/i18n/translator.py,OK,translate('settings_print_saved') returns translated text in fr
literal_translation_key_usage_scanned,usage,alrajhi_client,OK,literal keys=1660 files=98
critical_literal_keys_exist_in_catalog,usage,alrajhi_client/i18n/translator.py,OK,critical missing literal keys=0
release_doc,release,alrajhi_client/workspace/quality/release_gate_contract.py,OK,Phase422 doc registered
release_test,release,alrajhi_client/workspace/quality/release_gate_contract.py,OK,Phase422 test registered
release_check,release,alrajhi_client/workspace/quality/release_gate_contract.py,OK,Phase422 release check registered
