file,line,class,call_context,text
alrajhi_client/core/services/barcode_label_service.py,70,arabic_literal,BarcodeError,الباركود مطلوب للطباعة
alrajhi_client/core/services/barcode_label_service.py,77,arabic_literal,BarcodeError,لا يمكن طباعة هذا الرمز كـ EAN-13 لأنه غير صالح
alrajhi_client/core/services/barcode_label_service.py,82,arabic_literal,RuntimeError,حزمة python-barcode و Pillow مطلوبة لطباعة صور الباركود. ثبّت: pip install python-barcode Pillow
alrajhi_client/core/services/barcode_label_service.py,103,arabic_literal,get,الراجحي للمحاسبة
alrajhi_client/core/services/barcode_label_service.py,110,possible_ui_or_message,append,<div class='company'>
alrajhi_client/core/services/barcode_label_service.py,110,other_literal,append,</div>
alrajhi_client/core/services/barcode_label_service.py,112,possible_ui_or_message,append,<div class='item-name'>
alrajhi_client/core/services/barcode_label_service.py,112,other_literal,append,</div>
alrajhi_client/core/services/barcode_label_service.py,113,possible_ui_or_message,append,"<img class='barcode-img' src='data:image/png;base64,"
alrajhi_client/core/services/barcode_label_service.py,113,other_literal,append,' />
alrajhi_client/core/services/barcode_label_service.py,115,possible_ui_or_message,append,<div class='barcode-text'>
alrajhi_client/core/services/barcode_label_service.py,115,other_literal,append,</div>
alrajhi_client/core/services/barcode_label_service.py,117,arabic_literal,append,<div class='price'>السعر: 
alrajhi_client/core/services/barcode_label_service.py,117,other_literal,append,</div>
alrajhi_client/core/services/barcode_label_service.py,118,possible_ui_or_message,,"\n        <div class=""barcode-label size-"
alrajhi_client/core/services/barcode_label_service.py,119,other_literal,,""">\n            "
alrajhi_client/core/services/barcode_label_service.py,120,other_literal,,\n        </div>\n        
alrajhi_client/core/services/barcode_label_service.py,133,possible_ui_or_message,,"<!DOCTYPE html>\n<html dir=""rtl"" lang=""ar"">\n<head>\n<meta charset=""UTF-8"">\n<style>\n    body { margin: 6mm; font-family: Arial, Tahoma, sans-serif; background: #fff; }\n    .labels-page { display: grid; grid-template-columns: repeat("
alrajhi_client/core/services/barcode_label_service.py,139,other_literal,,", "
alrajhi_client/core/services/barcode_label_service.py,139,possible_ui_or_message,,mm); gap: 
alrajhi_client/core/services/barcode_label_service.py,139,possible_ui_or_message,,mm; align-items: start; }\n    .barcode-label { width: 
alrajhi_client/core/services/barcode_label_service.py,140,possible_ui_or_message,,mm; min-height: 
alrajhi_client/core/services/barcode_label_service.py,140,possible_ui_or_message,,mm; box-sizing: border-box; border: 1px dashed #c8c8c8; padding: 2mm; text-align: center; page-break-inside: avoid; overflow: hidden; }\n    .company { font-size: 
alrajhi_client/core/services/barcode_label_service.py,141,possible_ui_or_message,,pt; font-weight: bold; margin-bottom: 1mm; white-space: nowrap; overflow: hidden; text-overflow: ellipsis; }\n    .item-name { font-size: 
alrajhi_client/core/services/barcode_label_service.py,142,possible_ui_or_message,,pt; font-weight: bold; margin-bottom: 1mm; white-space: nowrap; overflow: hidden; text-overflow: ellipsis; }\n    .barcode-img { width: 
alrajhi_client/core/services/barcode_label_service.py,143,possible_ui_or_message,,mm; max-height: 
alrajhi_client/core/services/barcode_label_service.py,143,possible_ui_or_message,,mm; object-fit: contain; margin: 1mm auto; display: block; }\n    .barcode-text { font-size: 
alrajhi_client/core/services/barcode_label_service.py,144,possible_ui_or_message,,pt; font-family: monospace; direction: ltr; }\n    .price { font-size: 
alrajhi_client/core/services/barcode_label_service.py,145,possible_ui_or_message,,"pt; font-weight: bold; margin-top: 1mm; }\n</style>\n</head>\n<body><div class=""labels-page"">"
alrajhi_client/core/services/barcode_label_service.py,148,other_literal,,</div></body></html>
alrajhi_client/core/services/barcode_scanner_service.py,2,possible_ui_or_message,,Camera barcode/QR decoding helpers.\n\nThis module is intentionally optional-dependency friendly.  The application can\nrun without OpenCV/pyzbar; camera scanning simply reports that it is unavailable.\nUSB barcode scanners continue to work as keyboard input regardless of this\nmodule.\n
alrajhi_client/core/services/barcode_scanner_service.py,52,arabic_literal,,مكتبات الكاميرا غير متاحة
alrajhi_client/core/services/barcode_scanner_service.py,61,possible_ui_or_message,,Decode all supported barcodes/QR values from an OpenCV frame.
alrajhi_client/core/services/barcode_scanner_service.py,81,possible_ui_or_message,,Return cv2.VideoCapture or None when camera support is unavailable.
alrajhi_client/core/services/pos_service.py,2,possible_ui_or_message,,"Point-of-sale service for fast barcode sales.\n\nThe POS UI is intentionally thin: it scans barcodes, displays a cart, and calls\nthis service to validate stock, calculate totals, and post the final sale as a\nnormal sale invoice.  This keeps POS accounting consistent with the existing\ninvoice/inventory pipeline.\n"
alrajhi_client/core/services/pos_service.py,27,possible_ui_or_message,,Raised for user-facing POS validation errors.
alrajhi_client/core/services/pos_service.py,112,arabic_literal,POSException,أدخل أو امسح باركود المادة
alrajhi_client/core/services/pos_service.py,119,arabic_literal,POSException,لم يتم العثور على مادة بالباركود: 
alrajhi_client/core/services/pos_service.py,120,arabic_literal,,خدمة
alrajhi_client/core/services/pos_service.py,129,arabic_literal,POSException,الكمية يجب أن تكون أكبر من صفر
alrajhi_client/core/services/pos_service.py,139,arabic_literal,POSException,سعر البيع غير صالح
alrajhi_client/core/services/pos_service.py,140,arabic_literal,,خدمة
alrajhi_client/core/services/pos_service.py,144,arabic_literal,POSException,المخزون غير كافٍ للمادة 
alrajhi_client/core/services/pos_service.py,144,arabic_literal,POSException,. المتاح: 
alrajhi_client/core/services/pos_service.py,152,arabic_literal,str,قطعة
alrajhi_client/core/services/pos_service.py,168,arabic_literal,POSException,لا يمكن تعليق سلة فارغة
alrajhi_client/core/services/pos_service.py,169,other_literal,strftime,%H:%M:%S
alrajhi_client/core/services/pos_service.py,171,arabic_literal,log,تعليق بيع سريع
alrajhi_client/core/services/pos_service.py,178,arabic_literal,POSException,البيع المعلق غير موجود
alrajhi_client/core/services/pos_service.py,179,arabic_literal,log,استرجاع بيع معلق
alrajhi_client/core/services/pos_service.py,184,arabic_literal,POSException,لا يمكن إنهاء بيع بدون مواد
alrajhi_client/core/services/pos_service.py,187,arabic_literal,POSException,إجمالي البيع يجب أن يكون أكبر من صفر
alrajhi_client/core/services/pos_service.py,192,arabic_literal,POSException,المدفوع لا يمكن أن يكون سالبًا
alrajhi_client/core/services/pos_service.py,198,arabic_literal,POSException,لا يمكن البيع من POS بدون وردية مفتوحة. افتح وردية أولاً.
alrajhi_client/core/services/pos_service.py,206,other_literal,strftime,%Y-%m-%d
alrajhi_client/core/services/pos_service.py,208,possible_ui_or_message,,POS Fast Sale - 
alrajhi_client/core/services/pos_service.py,223,arabic_literal,log,إنهاء بيع سريع
alrajhi_client/core/services/warehouse_service.py,28,arabic_literal,log,إنشاء مستودع
alrajhi_client/core/services/warehouse_service.py,35,arabic_literal,log,تعديل مستودع
alrajhi_client/core/services/warehouse_service.py,40,arabic_literal,log,أرشفة مستودع
alrajhi_client/core/services/warehouse_service.py,55,arabic_literal,print,⚠️ تعذر جلب المستودع الافتراضي من الخادم: 
alrajhi_client/core/services/warehouse_service.py,62,arabic_literal,print,⚠️ تعذر جلب بيانات المستودع الافتراضي من الخادم: 
alrajhi_client/core/services/warehouse_service.py,69,arabic_literal,print,⚠️ تعذر جلب الرصيد المتاح من الخادم: 
alrajhi_client/core/services/warehouse_service.py,126,arabic_literal,print,⚠️ فشل تسجيل دفتر المخزون لحركة مستودع: 
alrajhi_client/core/services/warehouse_service.py,137,arabic_literal,_record_warehouse_ledger_entry,دفتر مخزون تحويل مستودعي - خروج
alrajhi_client/core/services/warehouse_service.py,138,arabic_literal,_record_warehouse_ledger_entry,دفتر مخزون تحويل مستودعي - دخول
alrajhi_client/core/services/warehouse_service.py,149,arabic_literal,_record_warehouse_ledger_entry,عكس دفتر مخزون تحويل مستودعي - خروج من الوجهة
alrajhi_client/core/services/warehouse_service.py,150,arabic_literal,_record_warehouse_ledger_entry,عكس دفتر مخزون تحويل مستودعي - دخول إلى المصدر
alrajhi_client/core/services/warehouse_service.py,176,arabic_literal,,صرف فاتورة بيع من المستودع
alrajhi_client/core/services/warehouse_service.py,181,arabic_literal,,استلام فاتورة شراء إلى المستودع
alrajhi_client/core/services/warehouse_service.py,220,arabic_literal,print,⚠️ فشل تسجيل دفتر المخزون للفاتورة 
alrajhi_client/core/services/warehouse_service.py,240,arabic_literal,_record_invoice_ledger_entry,عكس دفتر مخزون فاتورة بيع
alrajhi_client/core/services/warehouse_service.py,242,arabic_literal,_record_invoice_ledger_entry,عكس دفتر مخزون فاتورة شراء
alrajhi_client/core/services/warehouse_service.py,264,arabic_literal,record_ledger_entry,عكس دفتر مخزون فاتورة
alrajhi_client/core/services/warehouse_service.py,267,arabic_literal,print,⚠️ فشل عكس دفتر المخزون للفاتورة 
alrajhi_client/core/services/warehouse_service.py,278,arabic_literal,log,إنشاء تحويل مستودعي
alrajhi_client/core/services/warehouse_service.py,286,arabic_literal,log,إلغاء تحويل مستودعي
alrajhi_client/core/services/warehouse_service.py,292,arabic_literal,ValueError,اسم المستودع مطلوب
alrajhi_client/core/services/branch_service.py,61,arabic_literal,log,إنشاء فرع
alrajhi_client/core/services/branch_service.py,67,arabic_literal,log,تعديل فرع
alrajhi_client/core/services/branch_service.py,72,arabic_literal,log,أرشفة فرع
alrajhi_client/core/services/cashbox_service.py,38,arabic_literal,log,إنشاء صندوق
alrajhi_client/core/services/cashbox_service.py,44,arabic_literal,log,تعديل صندوق
alrajhi_client/core/services/cashbox_service.py,49,arabic_literal,log,أرشفة صندوق
alrajhi_client/core/services/cashbox_service.py,53,arabic_literal,log,إنشاء حساب بنكي
alrajhi_client/core/services/cashbox_service.py,59,arabic_literal,log,تعديل حساب بنكي
alrajhi_client/core/services/cashbox_service.py,64,arabic_literal,log,أرشفة حساب بنكي
alrajhi_client/core/services/cashbox_service.py,94,arabic_literal,record_movement,سند مالي
alrajhi_client/core/services/cashbox_service.py,116,arabic_literal,record_movement,رد مرتجع مبيعات
alrajhi_client/core/services/cashbox_service.py,135,arabic_literal,record_movement,استرداد مرتجع مشتريات
alrajhi_client/core/services/cashbox_service.py,148,arabic_literal,print,⚠️ تعذر التحقق من الوردية المفتوحة من الخادم: 
alrajhi_client/core/services/cashbox_service.py,156,arabic_literal,ValueError,نظام الورديات معطل من الإعدادات
alrajhi_client/core/services/cashbox_service.py,158,arabic_literal,log,فتح وردية كاشير
alrajhi_client/core/services/cashbox_service.py,163,arabic_literal,ValueError,نظام الورديات معطل من الإعدادات
alrajhi_client/core/services/cashbox_service.py,168,arabic_literal,ValueError,نظام الورديات معطل من الإعدادات
alrajhi_client/core/services/cashbox_service.py,171,arabic_literal,log,إغلاق وردية كاشير
alrajhi_client/core/services/cashbox_service.py,200,arabic_literal,record_movement,بيع سريع POS
alrajhi_client/core/services/cashbox_service.py,204,arabic_literal,print,⚠️ تعذر تسجيل حركة POS النقدية؛ لن يتم إسقاط عملية البيع: 
alrajhi_client/core/services/sales_return_service.py,11,possible_ui_or_message,,Application service for sales returns.\n\n    Phase 12 keeps the public service API stable for widgets while moving all\n    local/remote persistence and business execution behind SalesReturnGateway.\n    
alrajhi_client/core/services/purchase_return_service.py,11,possible_ui_or_message,,Application service for purchase returns.\n\n    Phase 12 keeps the public service API stable for widgets while moving all\n    local/remote persistence and business execution behind PurchaseReturnGateway.\n    
alrajhi_client/core/services/inventory_service.py,2,possible_ui_or_message,,"Inventory movement service.\n\nThe legacy code has both inventory_dao and inventory_movement_dao wrappers. This\nservice is the stable import point for new code and for repository-side inventory\nposting, without deleting the old compatibility modules yet.\n"
alrajhi_client/core/services/inventory_service.py,32,arabic_literal,log,تسجيل قيد دفتر مخزون
alrajhi_client/core/services/inventory_service.py,40,possible_ui_or_message,,Compare operational stock with shadow inventory ledger balances.\n\n        Phase 27 is diagnostic-only. It does not change stock quantities and does\n        not make the ledger authoritative.\n        
alrajhi_client/core/services/inventory_service.py,48,possible_ui_or_message,,Return operational and shadow-ledger balances side by side.\n\n        Phase 31 diagnostic-only dual-read mode. The operational stock remains\n        authoritative; the ledger is only compared.\n        
alrajhi_client/core/services/inventory_service.py,56,possible_ui_or_message,,Return a read-only shadow-ledger balance snapshot. Phase 30 diagnostic-only.
alrajhi_client/core/services/inventory_service.py,60,possible_ui_or_message,,Return Phase 30 shadow-ledger readiness diagnostics. Read-only.
alrajhi_client/core/services/inventory_service.py,64,possible_ui_or_message,,Return Phase 33 read-only gate for controlled ledger-read adoption.
alrajhi_client/core/services/inventory_service.py,68,possible_ui_or_message,,"Phase 34 controlled stock-read decision.\n\n        Default remains operational stock.  When mode is ledger_trial, the\n        gateway may select ledger balances only if readiness approves.  This\n        method is still read-only and does not update any quantities.\n        "
alrajhi_client/core/services/inventory_service.py,83,possible_ui_or_message,,Backfill shadow ledger from legacy inventory movements.\n\n        Phase 28 migration-preparation only. The operation never changes current\n        operational stock quantities. Use dry_run=True first.\n        
alrajhi_client/core/services/inventory_service.py,106,arabic_literal,log,تسجيل حركة مخزون
alrajhi_client/core/services/manufacturing_service.py,2,possible_ui_or_message,,"Manufacturing application service.\n\nThis service is the application boundary for manufacturing workflows.  UI code\nuses this service, while local/remote persistence is selected by\nManufacturingGateway adapters.\n"
alrajhi_client/core/services/manufacturing_service.py,20,possible_ui_or_message,,Service facade for BOM and production workflows.
alrajhi_client/core/services/manufacturing_service.py,41,possible_ui_or_message,,Validate and save a bill of materials through the manufacturing boundary.
alrajhi_client/core/services/manufacturing_service.py,43,arabic_literal,log,حفظ BOM
alrajhi_client/core/services/manufacturing_service.py,52,arabic_literal,log,حذف BOM
alrajhi_client/core/services/manufacturing_service.py,86,arabic_literal,log,إنشاء أمر إنتاج
alrajhi_client/core/services/manufacturing_service.py,92,arabic_literal,log,إنشاء أمر إنتاج
alrajhi_client/core/services/manufacturing_service.py,99,arabic_literal,log,بدء إنتاج
alrajhi_client/core/services/manufacturing_service.py,106,arabic_literal,log,إلغاء أمر إنتاج
alrajhi_client/core/services/manufacturing_service.py,111,arabic_literal,log,استهلاك مواد إنتاج
alrajhi_client/core/services/manufacturing_service.py,118,arabic_literal,log,إتمام إنتاج
alrajhi_client/core/services/manufacturing_service.py,124,arabic_literal,log,حذف أمر إنتاج
alrajhi_client/core/services/manufacturing_service.py,131,arabic_literal,log,عكس أمر إنتاج
alrajhi_client/core/services/manufacturing_service.py,160,arabic_literal,log,حذف استهلاك مادة إنتاج
alrajhi_client/core/services/manufacturing_service.py,170,arabic_literal,log,حذف مخرج إنتاج
alrajhi_client/core/services/settings_service.py,2,possible_ui_or_message,,"Settings application service.\n\nThis service centralizes access to persistent application settings so UI code no\nlonger instantiates SettingsRepository directly.  The repository remains the\nsingle persistence adapter; this facade provides stable, explicit operations for\nlanguage, theme, and currency-related preferences.\n"
alrajhi_client/core/services/settings_service.py,40,arabic_literal,log,تعديل لغة البرنامج
alrajhi_client/core/services/settings_service.py,52,arabic_literal,log,تعديل مظهر البرنامج
alrajhi_client/core/services/settings_service.py,74,arabic_literal,log,تعديل إعدادات العملة
alrajhi_client/core/services/settings_service.py,80,arabic_literal,log,تغيير عملة العرض
alrajhi_client/core/services/settings_service.py,93,arabic_literal,get,شكراً لتعاملكم معنا
alrajhi_client/core/services/settings_service.py,95,possible_ui_or_message,get,"Tajawal, Arial, DejaVu Sans, sans-serif"
alrajhi_client/core/services/settings_service.py,121,possible_ui_or_message,,"Tajawal, Arial, DejaVu Sans, sans-serif"
alrajhi_client/core/services/settings_service.py,143,arabic_literal,log,تعديل إعدادات الطباعة
alrajhi_client/core/services/settings_service.py,148,possible_ui_or_message,,Return whether POS cashier shifts are required. Default is disabled.
alrajhi_client/core/services/settings_service.py,155,arabic_literal,log,تعديل إعدادات نقطة البيع
alrajhi_client/core/services/settings_service.py,170,arabic_literal,log,تعديل مصدر قراءة المخزون
alrajhi_client/core/services/user_service.py,2,possible_ui_or_message,,User/auth application service.
alrajhi_client/core/services/system_service.py,2,possible_ui_or_message,,Application service for runtime/system diagnostics.
alrajhi_client/core/services/offline_queue_service.py,2,possible_ui_or_message,,Application service for pending offline write operations.
alrajhi_client/core/services/monitoring_service.py,2,possible_ui_or_message,,"Read-only production monitoring service.\n\nPhase 35: a single application-level API for UI/diagnostics to check API,\nOffline Queue, Ledger, and request health without touching DB/DAO directly.\n"
alrajhi_client/views/dialogs/activation_dialog.py,21,arabic_literal,emit,فحص صيغة مفتاح الترخيص...
alrajhi_client/views/dialogs/activation_dialog.py,22,arabic_literal,emit,جاري الاتصال بخادم التفعيل...
alrajhi_client/views/dialogs/activation_dialog.py,25,arabic_literal,emit,تم التفعيل بنجاح
alrajhi_client/views/dialogs/activation_dialog.py,28,arabic_literal,emit,فشل التفعيل
alrajhi_client/views/dialogs/activation_dialog.py,36,likely_ui,setWindowTitle,تفعيل النظام
alrajhi_client/views/dialogs/activation_dialog.py,51,likely_ui,QLabel,🔐
alrajhi_client/views/dialogs/activation_dialog.py,53,possible_ui_or_message,setStyleSheet,font-size: 48px;
alrajhi_client/views/dialogs/activation_dialog.py,56,likely_ui,QLabel,تفعيل نظام الراجحي للمحاسبة
alrajhi_client/views/dialogs/activation_dialog.py,58,possible_ui_or_message,setStyleSheet,font-size: 22px; font-weight: bold; color: 
alrajhi_client/views/dialogs/activation_dialog.py,58,other_literal,setStyleSheet,;
alrajhi_client/views/dialogs/activation_dialog.py,61,likely_ui,QLabel,أدخل مفتاح الترخيص. يلزم اتصال بالإنترنت لإتمام التفعيل.
alrajhi_client/views/dialogs/activation_dialog.py,64,other_literal,setStyleSheet,;
alrajhi_client/views/dialogs/activation_dialog.py,67,arabic_literal,status_pill,سيتم حفظ الترخيص محليًا وربطه بالجهاز
alrajhi_client/views/dialogs/activation_dialog.py,71,likely_ui,setPlaceholderText,أدخل مفتاح الترخيص — مثال: XXXX-XXXX-XXXX-XXXX
alrajhi_client/views/dialogs/activation_dialog.py,76,likely_ui,QCheckBox,إظهار المفتاح
alrajhi_client/views/dialogs/activation_dialog.py,85,likely_ui,QLabel,جاهز للتفعيل
alrajhi_client/views/dialogs/activation_dialog.py,86,possible_ui_or_message,setStyleSheet,; font-size: 12px;
alrajhi_client/views/dialogs/activation_dialog.py,92,arabic_literal,primary_button,تفعيل
alrajhi_client/views/dialogs/activation_dialog.py,97,arabic_literal,secondary_button,إعادة المحاولة
alrajhi_client/views/dialogs/activation_dialog.py,102,arabic_literal,secondary_button,إلغاء
alrajhi_client/views/dialogs/activation_dialog.py,115,possible_ui_or_message,setStyleSheet,; font-size: 12px;
alrajhi_client/views/dialogs/activation_dialog.py,120,arabic_literal,_set_status,يرجى إدخال مفتاح الترخيص
alrajhi_client/views/dialogs/activation_dialog.py,128,arabic_literal,_set_status,جاري بدء التفعيل...
alrajhi_client/views/dialogs/activation_dialog.py,144,arabic_literal,_set_status,الترخيص صالح. تم التفعيل بنجاح.
alrajhi_client/views/dialogs/activation_dialog.py,145,likely_ui,information,نجاح
alrajhi_client/views/dialogs/activation_dialog.py,145,likely_ui,information,تم التفعيل بنجاح. سيتم متابعة تشغيل التطبيق.
alrajhi_client/views/dialogs/activation_dialog.py,149,arabic_literal,,تحقق من المفتاح أو اتصال الإنترنت ثم أعد المحاولة.
alrajhi_client/views/dialogs/activation_dialog.py,150,arabic_literal,_set_status,فشل التفعيل: 
alrajhi_client/views/dialogs/batch_print_dialog.py,18,likely_ui,setWindowTitle,طباعة باركودات متعددة
alrajhi_client/views/dialogs/batch_print_dialog.py,30,likely_ui,QLabel,الطابعة:
alrajhi_client/views/dialogs/batch_print_dialog.py,39,likely_ui,QLabel,عدد النسخ:
alrajhi_client/views/dialogs/batch_print_dialog.py,45,likely_ui,QLabel,حجم الملصق:
alrajhi_client/views/dialogs/batch_print_dialog.py,50,likely_ui,QLabel,النوع:
alrajhi_client/views/dialogs/batch_print_dialog.py,55,likely_ui,QCheckBox,اسم الشركة
alrajhi_client/views/dialogs/batch_print_dialog.py,57,likely_ui,QCheckBox,اسم المادة
alrajhi_client/views/dialogs/batch_print_dialog.py,59,likely_ui,QCheckBox,السعر
alrajhi_client/views/dialogs/batch_print_dialog.py,61,likely_ui,QCheckBox,رقم الباركود
alrajhi_client/views/dialogs/batch_print_dialog.py,76,likely_ui,QPushButton,➕ إضافة مواد
alrajhi_client/views/dialogs/batch_print_dialog.py,78,likely_ui,QPushButton,🗑 حذف المحدد
alrajhi_client/views/dialogs/batch_print_dialog.py,80,likely_ui,QPushButton,🖨️ طباعة
alrajhi_client/views/dialogs/batch_print_dialog.py,82,likely_ui,QPushButton,إلغاء
alrajhi_client/views/dialogs/batch_print_dialog.py,96,other_literal,,#
alrajhi_client/views/dialogs/batch_print_dialog.py,96,arabic_literal,,المادة
alrajhi_client/views/dialogs/batch_print_dialog.py,96,arabic_literal,,الباركود
alrajhi_client/views/dialogs/batch_print_dialog.py,96,arabic_literal,,السعر
alrajhi_client/views/dialogs/batch_print_dialog.py,96,arabic_literal,,عدد النسخ
alrajhi_client/views/dialogs/batch_print_dialog.py,140,likely_ui,setWindowTitle,اختر المواد
alrajhi_client/views/dialogs/batch_print_dialog.py,157,arabic_literal,apply_modern_dialog,طباعة دفعة
alrajhi_client/views/dialogs/batch_print_dialog.py,190,arabic_literal,show_toast,لا توجد مواد للطباعة
alrajhi_client/views/dialogs/batch_print_dialog.py,195,arabic_literal,show_toast,لم يتم اختيار طابعة
alrajhi_client/views/dialogs/batch_print_dialog.py,214,arabic_literal,show_toast,تم حفظ PDF بنجاح
alrajhi_client/views/dialogs/batch_print_dialog.py,217,arabic_literal,show_toast,فشل حفظ PDF
alrajhi_client/views/dialogs/batch_print_dialog.py,228,arabic_literal,show_toast,تم حفظ PDF بنجاح
alrajhi_client/views/dialogs/batch_print_dialog.py,231,arabic_literal,show_toast,فشل حفظ PDF
alrajhi_client/views/dialogs/batch_print_dialog.py,234,arabic_literal,show_toast,تمت الطباعة بنجاح
alrajhi_client/views/dialogs/batch_print_dialog.py,237,arabic_literal,show_toast,حدثت بعض الأخطاء أثناء الطباعة
alrajhi_client/views/dialogs/column_customizer.py,9,likely_ui,setWindowTitle,تخصيص أعمدة جدول 
alrajhi_client/views/dialogs/column_customizer.py,26,likely_ui,QPushButton,حفظ
alrajhi_client/views/dialogs/column_customizer.py,28,likely_ui,QPushButton,إلغاء
alrajhi_client/views/dialogs/column_customizer.py,29,likely_ui,QPushButton,تحديد الكل
alrajhi_client/views/dialogs/column_customizer.py,30,likely_ui,QPushButton,إلغاء التحديد
alrajhi_client/views/dialogs/invoice_dialog.py,26,possible_ui_or_message,,"Convert UI/API monetary values safely to Decimal.\n\n    Qt spin boxes return float while invoice totals are Decimal. Mixing them\n    raises TypeError during print-preview payload construction, especially when\n    editing existing invoices.\n    "
alrajhi_client/views/dialogs/invoice_dialog.py,42,possible_ui_or_message,,Safely normalize DB/API/UI numeric values to Decimal.
alrajhi_client/views/dialogs/invoice_dialog.py,91,other_literal,,🗑
alrajhi_client/views/dialogs/invoice_dialog.py,246,other_literal,,#
alrajhi_client/views/dialogs/invoice_dialog.py,392,possible_ui_or_message,,Check price differences between stored invoice lines and current item prices.
alrajhi_client/views/dialogs/invoice_dialog.py,424,possible_ui_or_message,setStyleSheet,\n            QDialog { background: 
alrajhi_client/views/dialogs/invoice_dialog.py,425,possible_ui_or_message,setStyleSheet,; color: 
alrajhi_client/views/dialogs/invoice_dialog.py,425,possible_ui_or_message,setStyleSheet,; }\n            QLabel#DialogTitle { color: 
alrajhi_client/views/dialogs/invoice_dialog.py,426,possible_ui_or_message,setStyleSheet,; font-size: 21px; font-weight: 900; }\n            QLabel#DialogSubtitle { color: 
alrajhi_client/views/dialogs/invoice_dialog.py,427,possible_ui_or_message,setStyleSheet,"; font-size: 12px; }\n            QFrame#HeaderCard, QFrame#TotalsCard, QFrame#ActionCard, QFrame#RightPanel {\n                background: "
alrajhi_client/views/dialogs/invoice_dialog.py,429,possible_ui_or_message,setStyleSheet,; border: 1px solid 
alrajhi_client/views/dialogs/invoice_dialog.py,429,possible_ui_or_message,setStyleSheet,; border-radius: 14px;\n            }\n            QLabel#SectionTitle { color: 
alrajhi_client/views/dialogs/invoice_dialog.py,431,possible_ui_or_message,setStyleSheet,; font-size: 14px; font-weight: 800; }\n            QLabel#muted { color: 
alrajhi_client/views/dialogs/invoice_dialog.py,432,possible_ui_or_message,setStyleSheet,"; font-size: 11px; }\n            QLineEdit, QComboBox, QDateEdit, QDoubleSpinBox, QTextEdit {\n                min-height: 34px; border: 1px solid "
alrajhi_client/views/dialogs/invoice_dialog.py,434,possible_ui_or_message,setStyleSheet,; border-radius: 9px; padding: 5px 9px;\n                background: 
alrajhi_client/views/dialogs/invoice_dialog.py,435,possible_ui_or_message,setStyleSheet,; color: 
alrajhi_client/views/dialogs/invoice_dialog.py,435,possible_ui_or_message,setStyleSheet,; font-size: 13px;\n                selection-background-color: 
alrajhi_client/views/dialogs/invoice_dialog.py,436,possible_ui_or_message,setStyleSheet,; selection-color: 
alrajhi_client/views/dialogs/invoice_dialog.py,436,possible_ui_or_message,setStyleSheet,";\n            }\n            QLineEdit:focus, QComboBox:focus, QDateEdit:focus, QDoubleSpinBox:focus, QTextEdit:focus {\n                border: 1px solid "
alrajhi_client/views/dialogs/invoice_dialog.py,439,possible_ui_or_message,setStyleSheet,; background: 
alrajhi_client/views/dialogs/invoice_dialog.py,439,possible_ui_or_message,setStyleSheet,";\n            }\n            QTableView, QTableWidget {\n                background: "
alrajhi_client/views/dialogs/invoice_dialog.py,442,possible_ui_or_message,setStyleSheet,; color: 
alrajhi_client/views/dialogs/invoice_dialog.py,442,possible_ui_or_message,setStyleSheet,; alternate-background-color: 
alrajhi_client/views/dialogs/invoice_dialog.py,442,possible_ui_or_message,setStyleSheet,;\n                gridline-color: 
alrajhi_client/views/dialogs/invoice_dialog.py,443,possible_ui_or_message,setStyleSheet,; border: 1px solid 
alrajhi_client/views/dialogs/invoice_dialog.py,443,possible_ui_or_message,setStyleSheet,; border-radius: 12px;\n                selection-background-color: 
alrajhi_client/views/dialogs/invoice_dialog.py,444,possible_ui_or_message,setStyleSheet,; selection-color: 
alrajhi_client/views/dialogs/invoice_dialog.py,444,possible_ui_or_message,setStyleSheet,"; outline: 0;\n            }\n            QTableView::item, QTableWidget::item { padding: 6px; border-bottom: 1px solid "
alrajhi_client/views/dialogs/invoice_dialog.py,446,possible_ui_or_message,setStyleSheet,"; }\n            QTableView::item:hover, QTableWidget::item:hover { background: "
alrajhi_client/views/dialogs/invoice_dialog.py,447,possible_ui_or_message,setStyleSheet,; }\n            QHeaderView::section {\n                background: 
alrajhi_client/views/dialogs/invoice_dialog.py,449,possible_ui_or_message,setStyleSheet,; color: 
alrajhi_client/views/dialogs/invoice_dialog.py,449,possible_ui_or_message,setStyleSheet,; font-weight: 800; padding: 8px;\n                border: none; border-left: 1px solid 
alrajhi_client/views/dialogs/invoice_dialog.py,450,possible_ui_or_message,setStyleSheet,;\n            }\n            QPushButton {\n                min-height: 34px; border-radius: 9px; padding: 6px 12px; border: 1px solid 
alrajhi_client/views/dialogs/invoice_dialog.py,453,possible_ui_or_message,setStyleSheet,;\n                background: 
alrajhi_client/views/dialogs/invoice_dialog.py,454,possible_ui_or_message,setStyleSheet,; color: 
alrajhi_client/views/dialogs/invoice_dialog.py,454,possible_ui_or_message,setStyleSheet,; font-weight: 700;\n            }\n            QPushButton:hover { background: 
alrajhi_client/views/dialogs/invoice_dialog.py,456,possible_ui_or_message,setStyleSheet,; border-color: 
alrajhi_client/views/dialogs/invoice_dialog.py,456,possible_ui_or_message,setStyleSheet,; }\n            QPushButton#primary { background: 
alrajhi_client/views/dialogs/invoice_dialog.py,457,possible_ui_or_message,setStyleSheet,; color: white; border: 1px solid 
alrajhi_client/views/dialogs/invoice_dialog.py,457,possible_ui_or_message,setStyleSheet,; }\n            QPushButton#danger { background: 
